contrast_id	gene_set_used	source	native	name	p_value	term_size	query_size	intersection_size	effective_domain_size	parents
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0050789	regulation of biological process	0.007447755551017268	13108	158	108	25907	['GO:0008150', 'GO:0065007']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0090049	regulation of cell migration involved in sprouting angiogenesis	0.007560541671448361	40	158	5	25907	['GO:0002042', 'GO:0043535']
geno_in_contra	bend-point selected genes (log2FC > 0)	REAC	REAC:R-MMU-8948216	Collagen chain trimerization	0.007758159136043866	38	80	5	8469	['REAC:R-MMU-1650814']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	0.008272180902772102	605	158	15	25907	['GO:0007167']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0023052	signaling	0.008426708634431278	7443	158	72	25907	['GO:0050789']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0030155	regulation of cell adhesion	0.008651877059334925	769	158	17	25907	['GO:0007155', 'GO:0050794']
geno_in_contra	bend-point selected genes (log2FC > 0)	REAC	REAC:R-MMU-3000178	ECM proteoglycans	0.008833608317517002	39	80	5	8469	['REAC:R-MMU-1474244']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0034614	cellular response to reactive oxygen species	0.008900518770524345	155	158	8	25907	['GO:0000302', 'GO:0034599', 'GO:1901701']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0001707	mesoderm formation	0.009039386089520323	72	158	6	25907	['GO:0001704', 'GO:0048332']
geno_in_contra	bend-point selected genes (log2FC > 0)	REAC	REAC:R-MMU-216083	Integrin cell surface interactions	0.01012267378033265	66	80	6	8469	['REAC:R-MMU-1474244']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	0.01089841473387015	43	158	5	25907	['GO:0048661', 'GO:1904705', 'GO:1990874']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048332	mesoderm morphogenesis	0.01147585489214869	75	158	6	25907	['GO:0007498', 'GO:0048729']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0000302	response to reactive oxygen species	0.011637243807885422	213	158	9	25907	['GO:0006979', 'GO:1901700']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0045596	negative regulation of cell differentiation	0.011719230785871023	787	158	17	25907	['GO:0030154', 'GO:0045595', 'GO:0048523', 'GO:0051093']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0032963	collagen metabolic process	0.011952091951412799	115	158	7	25907	['GO:0008152']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.012159158897101523	272	158	10	25907	['GO:0043491', 'GO:1902531']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0008219	cell death	0.013848914146141015	2081	158	30	25907	['GO:0009987']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0012501	programmed cell death	0.013848914146141015	2081	158	30	25907	['GO:0008219']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0007498	mesoderm development	0.015820386774546273	120	158	7	25907	['GO:0009888']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0014897	striated muscle hypertrophy	0.015820386774546273	120	158	7	25907	['GO:0014896']
